16/01/2023 20:31;5.1474
16/01/2023 20:32;5.1474
16/01/2023 20:31;5.1474
16/01/2023 20:33;5.1474
16/01/2023 20:34;5.1474
17/01/2023 20:12;5.1041
17/01/2023 17:18;5.1033
17/01/2023 20:29;5.1035
17/01/2023 20:39;5.1016
